Index,Timestamp,UTCdate,Volume,Ask.c,Ask.h,Ask.o,Ask.l,Bid.c,Bid.h,Bid.o,Bid.l,Mid.c,Mid.h,Mid.o,Mid.l,
163,1497949880.0,2017-06-20 09:11:20,1,0.87909,0.87909,0.87909,0.87909,0.87916,0.87916,0.87916,0.87916,0.87902,0.87902,0.87902,0.87902,
164,1497949895.0,2017-06-20 09:11:35,1,0.87907,0.87907,0.87907,0.87907,0.87913,0.87913,0.87913,0.87913,0.87901,0.87901,0.87901,0.87901,
165,1497949905.0,2017-06-20 09:11:45,1,0.87904,0.87904,0.87904,0.87904,0.87911,0.87911,0.87911,0.87911,0.87898,0.87898,0.87898,0.87898,
166,1497949915.0,2017-06-20 09:11:55,1,0.87902,0.87902,0.87902,0.87902,0.87909,0.87909,0.87909,0.87909,0.87896,0.87896,0.87896,0.87896,
167,1497949935.0,2017-06-20 09:12:15,1,0.87905,0.87905,0.87905,0.87905,0.87912,0.87912,0.87912,0.87912,0.87897,0.87897,0.87897,0.87897,
168,1497949955.0,2017-06-20 09:12:35,1,0.87907,0.87907,0.87907,0.87907,0.87915,0.87915,0.87915,0.87915,0.87899,0.87899,0.87899,0.87899,
169,1497949965.0,2017-06-20 09:12:45,1,0.87909,0.87909,0.87909,0.87909,0.87916,0.87916,0.87916,0.87916,0.87902,0.87902,0.87902,0.87902,
170,1497949980.0,2017-06-20 09:13:00,1,0.87907,0.87907,0.87907,0.87907,0.87914,0.87914,0.87914,0.87914,0.879,0.879,0.879,0.879,
171,1497949985.0,2017-06-20 09:13:05,1,0.87905,0.87905,0.87905,0.87905,0.87912,0.87912,0.87912,0.87912,0.87898,0.87898,0.87898,0.87898,
172,1497950000.0,2017-06-20 09:13:20,2,0.87911,0.87911,0.87908,0.87908,0.87918,0.87918,0.87915,0.87915,0.87903,0.87903,0.879,0.879,
173,1497950010.0,2017-06-20 09:13:30,1,0.87913,0.87913,0.87913,0.87913,0.8792,0.8792,0.8792,0.8792,0.87906,0.87906,0.87906,0.87906,
174,1497950015.0,2017-06-20 09:13:35,1,0.87915,0.87915,0.87915,0.87915,0.87922,0.87922,0.87922,0.87922,0.87908,0.87908,0.87908,0.87908,
175,1497950020.0,2017-06-20 09:13:40,1,0.87918,0.87918,0.87918,0.87918,0.87925,0.87925,0.87925,0.87925,0.8791,0.8791,0.8791,0.8791,
176,1497950035.0,2017-06-20 09:13:55,2,0.87923,0.87923,0.8792,0.8792,0.87929,0.87929,0.87926,0.87926,0.87916,0.87916,0.87914,0.87914,
177,1497950055.0,2017-06-20 09:14:15,1,0.87921,0.87921,0.87921,0.87921,0.87927,0.87927,0.87927,0.87927,0.87914,0.87914,0.87914,0.87914,
178,1497950065.0,2017-06-20 09:14:25,1,0.87918,0.87918,0.87918,0.87918,0.87925,0.87925,0.87925,0.87925,0.87911,0.87911,0.87911,0.87911,
179,1497950110.0,2017-06-20 09:15:10,2,0.87918,0.87918,0.87916,0.87916,0.87925,0.87925,0.87923,0.87923,0.87911,0.87911,0.87909,0.87909,
180,1497950120.0,2017-06-20 09:15:20,1,0.87915,0.87915,0.87915,0.87915,0.87923,0.87923,0.87923,0.87923,0.87908,0.87908,0.87908,0.87908,
181,1497950125.0,2017-06-20 09:15:25,1,0.87918,0.87918,0.87918,0.87918,0.87925,0.87925,0.87925,0.87925,0.8791,0.8791,0.8791,0.8791,
182,1497950135.0,2017-06-20 09:15:35,1,0.8792,0.8792,0.8792,0.8792,0.87927,0.87927,0.87927,0.87927,0.87913,0.87913,0.87913,0.87913,
183,1497950160.0,2017-06-20 09:16:00,1,0.87918,0.87918,0.87918,0.87918,0.87925,0.87925,0.87925,0.87925,0.87911,0.87911,0.87911,0.87911,
184,1497950165.0,2017-06-20 09:16:05,5,0.87929,0.87929,0.8792,0.8792,0.87936,0.87936,0.87927,0.87927,0.87921,0.87921,0.87913,0.87913,
185,1497950170.0,2017-06-20 09:16:10,4,0.87925,0.87932,0.87932,0.87925,0.87932,0.87938,0.87938,0.87932,0.87918,0.87925,0.87925,0.87918,
186,1497950175.0,2017-06-20 09:16:15,3,0.87926,0.87929,0.87927,0.87926,0.87933,0.87936,0.87933,0.87933,0.8792,0.87923,0.87921,0.8792,
187,1497950190.0,2017-06-20 09:16:30,2,0.87931,0.87931,0.87929,0.87929,0.87938,0.87938,0.87936,0.87936,0.87924,0.87924,0.87922,0.87922,
188,1497950195.0,2017-06-20 09:16:35,2,0.87927,0.87929,0.87929,0.87927,0.87935,0.87936,0.87936,0.87935,0.87919,0.87922,0.87922,0.87919,
189,1497950200.0,2017-06-20 09:16:40,1,0.87929,0.87929,0.87929,0.87929,0.87936,0.87936,0.87936,0.87936,0.87922,0.87922,0.87922,0.87922,
190,1497950205.0,2017-06-20 09:16:45,2,0.87934,0.87934,0.87931,0.87931,0.87941,0.87941,0.87938,0.87938,0.87927,0.87927,0.87924,0.87924,
191,1497950215.0,2017-06-20 09:16:55,2,0.87929,0.87931,0.87931,0.87929,0.87937,0.8794,0.8794,0.87937,0.87922,0.87923,0.87923,0.87922,
192,1497950225.0,2017-06-20 09:17:05,1,0.87927,0.87927,0.87927,0.87927,0.87934,0.87934,0.87934,0.87934,0.8792,0.8792,0.8792,0.8792,
193,1497950230.0,2017-06-20 09:17:10,2,0.87923,0.87925,0.87925,0.87923,0.87931,0.87932,0.87932,0.87931,0.87915,0.87918,0.87918,0.87915,
194,1497950245.0,2017-06-20 09:17:25,1,0.87921,0.87921,0.87921,0.87921,0.87928,0.87928,0.87928,0.87928,0.87913,0.87913,0.87913,0.87913,
195,1497950285.0,2017-06-20 09:18:05,1,0.87923,0.87923,0.87923,0.87923,0.87929,0.87929,0.87929,0.87929,0.87916,0.87916,0.87916,0.87916,
196,1497950310.0,2017-06-20 09:18:30,1,0.87925,0.87925,0.87925,0.87925,0.87931,0.87931,0.87931,0.87931,0.87918,0.87918,0.87918,0.87918,
197,1497950340.0,2017-06-20 09:19:00,1,0.87928,0.87928,0.87928,0.87928,0.87934,0.87934,0.87934,0.87934,0.87921,0.87921,0.87921,0.87921,
198,1497950345.0,2017-06-20 09:19:05,3,0.87934,0.87934,0.8793,0.8793,0.87941,0.87941,0.87937,0.87937,0.87927,0.87927,0.87923,0.87923,
199,1497950360.0,2017-06-20 09:19:20,1,0.87932,0.87932,0.87932,0.87932,0.87939,0.87939,0.87939,0.87939,0.87924,0.87924,0.87924,0.87924,
200,1497950365.0,2017-06-20 09:19:25,1,0.87929,0.87929,0.87929,0.87929,0.87936,0.87936,0.87936,0.87936,0.87923,0.87923,0.87923,0.87923,
201,1497950380.0,2017-06-20 09:19:40,4,0.87938,0.87938,0.87932,0.87932,0.87945,0.87945,0.87939,0.87939,0.87931,0.87931,0.87925,0.87925,
